cycle,send_rate,sent,burst_period,commanded_bandwidth,service_rate,serviced,sender_outstanding,noc_outstanding,receiver_queue,arrival_noc,arrival_receiver,response_noc,response_sender,raw_throttle,delayed_throttle,queue_over_capacity,sent_reqs,sent_bytes,serviced_reqs,serviced_bytes,forward_sn_occupancy,pending_noc_arrivals,noc_queue,forward_nr_occupancy,return_rn_occupancy,return_ns_occupancy,sender_noc_inflight,sender_noc_os_gap,noc_queue_over_capacity,sender_inflight_over_capacity,sender_backpressure,sender_check,burst_active
2082,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.36363636364072,38.727272727276706,7.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,3.0909090909090895,11.636363636363663,17.0,11.0,13.636363636363681,24.636363636364017,False,False,False,False,True
2083,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.454545454549816,38.8181818181858,7.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,3.1818181818181803,11.636363636363663,17.0,11.0,13.636363636363681,24.636363636364017,False,False,False,False,True
2084,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.54545454545891,38.90909090909489,7.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,3.272727272727271,11.636363636363663,17.0,11.0,13.636363636363681,24.636363636364017,False,False,False,False,True
2085,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.636363636368,39.000000000003986,7.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,3.363636363636362,11.636363636363663,17.0,11.0,13.636363636363681,24.636363636364017,False,False,False,False,True
2086,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.7272727272771,39.09090909091308,7.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,3.454545454545453,11.636363636363663,17.0,11.0,13.636363636363681,24.636363636364017,False,False,False,False,True
2087,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.81818181818619,39.18181818182217,7.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,3.5454545454545436,11.636363636363663,17.0,11.0,13.636363636363681,24.636363636364017,False,False,False,False,True
2088,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.90909090909528,39.27272727273127,7.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,3.6363636363636345,11.636363636363663,17.0,11.0,13.636363636363681,24.636363636364017,False,False,False,False,True
2089,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.00000000000438,39.36363636364036,7.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,3.7272727272727253,11.636363636363663,17.0,11.0,13.636363636363681,24.636363636364017,False,False,False,False,True
2090,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.09090909091347,39.454545454549454,7.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,3.818181818181816,11.636363636363663,17.0,11.0,13.636363636363681,24.636363636364017,False,False,False,False,True
2091,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,32.0,64.18181818182256,39.54545454545855,6.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,1.0,32.0,13.636363636363681,0.0,3.909090909090907,11.636363636363663,18.0,11.0,13.636363636363681,24.636363636364017,False,False,False,False,True
2092,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.27272727273166,38.63636363636764,6.000000000000297,0.09090909090909091,0.0,1.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,3.999999999999998,11.636363636363663,17.0,12.0,13.636363636363681,25.636363636364017,False,False,False,False,True
2093,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.36363636364075,37.727272727276734,6.000000000000297,0.09090909090909091,0.0,1.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,4.090909090909089,11.636363636363663,16.0,13.0,13.636363636363681,26.636363636364017,False,False,False,False,True
2094,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.45454545454984,36.81818181818583,6.000000000000297,0.09090909090909091,0.0,1.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,4.18181818181818,11.636363636363663,15.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2095,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.54545454545894,35.90909090909492,6.000000000000297,0.09090909090909091,0.0,1.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,4.272727272727271,11.636363636363663,14.0,15.0,13.636363636363681,28.636363636364017,False,False,False,False,True
2096,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.63636363636803,36.000000000004015,6.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,4.3636363636363615,11.636363636363663,14.0,15.0,13.636363636363681,28.636363636364017,False,False,False,False,True
2097,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.72727272727712,36.09090909091311,6.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,4.454545454545452,11.636363636363663,14.0,15.0,13.636363636363681,28.636363636364017,False,False,False,False,True
2098,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.81818181818622,36.1818181818222,6.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,4.545454545454543,11.636363636363663,14.0,15.0,13.636363636363681,28.636363636364017,False,False,False,False,True
2099,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.90909090909531,36.272727272731295,6.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,4.636363636363634,11.636363636363663,14.0,15.0,13.636363636363681,28.636363636364017,False,False,False,False,True
2100,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,65.0000000000044,36.36363636364039,6.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,4.727272727272725,11.636363636363663,14.0,15.0,13.636363636363681,28.636363636364017,False,False,False,False,True
2101,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,32.0,65.0909090909135,36.45454545454948,5.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,1.0,32.0,13.636363636363681,0.0,4.818181818181816,11.636363636363663,15.0,15.0,13.636363636363681,28.636363636364017,False,False,False,False,True
2102,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,65.18181818182259,35.545454545458576,5.000000000000297,0.09090909090909091,0.0,1.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,4.9090909090909065,11.636363636363663,14.0,16.0,13.636363636363681,29.636363636364017,False,False,False,False,True
2103,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,65.27272727273169,35.63636363636767,5.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,4.999999999999997,11.636363636363663,14.0,16.0,13.636363636363681,29.636363636364017,False,False,False,False,True
2104,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,65.36363636364078,35.72727272727676,5.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,5.090909090909088,11.636363636363663,14.0,16.0,13.636363636363681,29.636363636364017,False,False,False,False,True
2105,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,65.45454545454987,35.818181818185856,5.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,5.181818181818179,11.636363636363663,14.0,16.0,13.636363636363681,29.636363636364017,False,False,False,False,True
2106,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,65.54545454545897,35.90909090909495,5.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,5.27272727272727,11.636363636363663,14.0,16.0,13.636363636363681,29.636363636364017,False,False,False,False,True
2107,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,65.63636363636806,36.00000000000404,5.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,5.363636363636361,11.636363636363663,14.0,16.0,13.636363636363681,29.636363636364017,False,False,False,False,True
2108,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,65.72727272727715,36.09090909091314,5.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,5.4545454545454515,11.636363636363663,14.0,16.0,13.636363636363681,29.636363636364017,False,False,False,False,True
2109,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,65.81818181818625,36.18181818182223,5.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,5.545454545454542,11.636363636363663,14.0,16.0,13.636363636363681,29.636363636364017,False,False,False,False,True
2110,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,65.90909090909534,36.27272727273132,5.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,5.636363636363633,11.636363636363663,14.0,16.0,13.636363636363681,29.636363636364017,False,False,False,False,True
2111,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,66.00000000000443,36.36363636364042,5.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,5.727272727272724,11.636363636363663,14.0,16.0,13.636363636363681,29.636363636364017,False,False,False,False,True
2112,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,32.0,66.09090909091353,36.45454545454951,4.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,1.0,32.0,13.636363636363681,0.0,5.818181818181815,11.636363636363663,15.0,16.0,13.636363636363681,29.636363636364017,False,False,False,True,True
2113,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,66.18181818182262,35.545454545458604,4.000000000000297,0.09090909090909091,0.0,1.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,5.909090909090906,11.636363636363663,14.0,17.0,13.636363636363681,30.636363636364017,False,False,False,False,True
2114,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,65.27272727273171,35.6363636363677,4.000000000000297,0.09090909090909091,0.0,0.0,1.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,5.9999999999999964,11.636363636363663,14.0,16.0,13.636363636363681,29.636363636364017,False,False,False,False,True
2115,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.36363636364081,35.72727272727679,4.000000000000297,0.09090909090909091,0.0,0.0,1.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,6.090909090909087,11.636363636363663,14.0,15.0,13.636363636363681,28.636363636364017,False,False,False,False,True
2116,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.4545454545499,35.818181818185884,4.000000000000297,0.09090909090909091,0.0,0.0,1.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,6.181818181818178,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2117,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.545454545458995,35.90909090909498,4.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,6.272727272727269,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2118,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.63636363636809,36.00000000000407,4.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,6.36363636363636,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2119,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.72727272727718,36.090909090913165,4.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,6.454545454545451,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2120,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.818181818186275,36.18181818182226,4.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,6.545454545454541,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2121,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.90909090909537,36.27272727273135,4.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,6.636363636363632,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2122,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.00000000000446,36.363636363640445,4.000000000000297,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,6.727272727272723,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2123,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,32.0,64.09090909091356,35.45454545454954,3.0000000000002967,0.09090909090909091,0.0,1.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,1.0,32.0,13.636363636363681,0.0,6.818181818181814,11.636363636363663,14.0,15.0,13.636363636363681,28.636363636364017,False,False,False,False,True
2124,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.18181818182265,35.54545454545863,3.0000000000002967,0.09090909090909091,0.0,0.0,1.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,6.909090909090905,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2125,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.27272727273174,35.636363636367726,3.0000000000002967,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,6.999999999999996,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2126,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.363636363640836,35.72727272727682,3.0000000000002967,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,7.090909090909086,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2127,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.45454545454993,35.81818181818591,3.0000000000002967,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,7.181818181818177,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2128,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.54545454545902,35.909090909095006,3.0000000000002967,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,7.272727272727268,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2129,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.63636363636812,36.0000000000041,3.0000000000002967,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,7.363636363636359,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2130,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.72727272727721,36.09090909091319,3.0000000000002967,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,7.45454545454545,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2131,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.818181818186304,36.18181818182229,3.0000000000002967,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,7.5454545454545405,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2132,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.9090909090954,36.27272727273138,3.0000000000002967,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,7.636363636363631,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2133,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,32.0,64.00000000000449,36.363636363640474,2.0000000000002967,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,1.0,32.0,13.636363636363681,0.0,7.727272727272722,11.636363636363663,15.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2134,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.09090909091358,35.45454545454957,2.0000000000002967,0.09090909090909091,0.0,1.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,7.818181818181813,11.636363636363663,14.0,15.0,13.636363636363681,28.636363636364017,False,False,False,False,True
2135,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.18181818182268,35.54545454545866,2.0000000000002967,0.09090909090909091,0.0,0.0,1.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,7.909090909090904,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2136,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.27272727273177,35.636363636367754,2.0000000000002967,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,7.999999999999995,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2137,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.363636363640865,35.72727272727685,2.0000000000002967,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,8.090909090909086,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2138,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.45454545454996,35.81818181818594,2.0000000000002967,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,8.181818181818178,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2139,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.54545454545905,35.909090909095035,2.0000000000002967,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,8.27272727272727,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2140,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.636363636368145,36.00000000000413,2.0000000000002967,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,8.363636363636362,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2141,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.72727272727724,36.09090909091322,2.0000000000002967,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,8.454545454545453,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2142,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.81818181818633,36.181818181822315,2.0000000000002967,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,8.545454545454545,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2143,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.909090909095426,36.27272727273141,2.0000000000002967,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,8.636363636363637,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2144,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,32.0,64.00000000000452,36.3636363636405,1.0000000000002967,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,1.0,32.0,13.636363636363681,0.0,8.727272727272728,11.636363636363663,15.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2145,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.09090909091361,35.454545454549596,1.0000000000002967,0.09090909090909091,0.0,1.0,1.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,8.81818181818182,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2146,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.181818181822706,35.54545454545869,1.0000000000002967,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,8.909090909090912,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2147,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.2727272727318,35.63636363636778,1.0000000000002967,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,9.000000000000004,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2148,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.36363636364089,35.727272727276876,1.0000000000002967,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,9.090909090909095,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2149,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.45454545454999,35.81818181818597,1.0000000000002967,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,9.181818181818187,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2150,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.54545454545908,35.90909090909506,1.0000000000002967,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,9.272727272727279,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2151,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.63636363636817,36.00000000000416,1.0000000000002967,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,9.36363636363637,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2152,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.72727272727727,36.09090909091325,1.0000000000002967,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,9.454545454545462,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2153,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.81818181818636,36.181818181822344,1.0000000000002967,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,9.545454545454554,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2154,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.909090909095454,36.27272727273144,1.0000000000002967,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,9.636363636363646,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2155,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,32.0,64.00000000000455,35.36363636364053,0.0,0.09090909090909091,0.0,1.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,1.0,32.0,13.636363636363681,0.0,9.727272727272737,11.636363636363663,14.0,15.0,13.636363636363681,28.636363636364017,False,False,False,False,True
2156,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.09090909091364,35.454545454549624,0.0,0.09090909090909091,0.0,0.0,1.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,9.818181818181829,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,True,True
2157,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.181818181822734,35.54545454545872,0.0,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,9.90909090909092,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2158,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.27272727273183,35.63636363636781,0.0,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,10.000000000000012,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
